time,temperature_2m_max,temperature_2m_min,precipitation_sum,weathercode
2022-01-03,31.5,24.8,0.0,3
2022-01-04,31.3,24.2,0.0,3
2022-01-05,29.9,23.7,0.0,2
2022-01-06,30.5,24.0,0.3,51
2022-01-07,30.3,24.3,0.1,51
2022-01-08,31.2,24.0,1.2,53
2022-01-09,29.9,24.0,0.2,51
2022-01-10,29.7,23.5,0.4,51
2022-01-11,30.5,24.2,0.0,3
2022-01-12,30.3,24.5,0.0,3
2022-01-13,30.3,24.2,0.0,2
2022-01-14,30.8,23.6,0.0,3
2022-01-15,31.2,24.2,0.0,3
2022-01-16,31.9,24.4,0.0,3
2022-01-17,32.1,24.6,0.0,3
2022-01-18,31.7,24.6,0.0,3
2022-01-19,30.1,24.4,0.6,51
2022-01-20,29.7,23.7,0.2,51
2022-01-21,30.0,23.8,0.2,51
2022-01-22,29.5,23.6,0.2,51
2022-01-23,29.7,24.2,0.1,51
2022-01-24,29.8,22.8,0.0,3
2022-01-25,29.7,23.5,0.0,3
2022-01-26,29.3,23.8,0.6,51
2022-01-27,29.8,22.7,0.1,51
2022-01-28,30.1,23.4,0.5,51
2022-01-29,31.1,23.5,0.0,3
2022-01-30,31.6,24.5,0.1,51
2022-01-31,30.6,24.9,0.0,3
2022-02-01,31.3,24.8,0.0,3
2022-02-02,29.9,24.9,3.2,53
2022-02-03,29.8,24.3,0.4,51
2022-02-04,30.1,24.1,0.3,51
2022-02-05,29.8,23.0,0.0,3
2022-02-06,29.5,23.5,0.1,51
2022-02-07,30.9,23.7,0.0,3
2022-02-08,30.4,24.7,0.0,3
2022-02-09,31.0,24.2,0.2,51
2022-02-10,31.3,23.8,1.3,53
2022-02-11,30.9,24.6,0.0,3
2022-02-12,29.8,24.9,1.8,53
2022-02-13,29.1,23.8,0.4,51
2022-02-14,29.6,23.9,0.7,53
2022-02-15,29.3,24.0,1.8,53
2022-02-16,29.5,23.4,6.1,63
2022-02-17,29.0,23.7,1.5,53
2022-02-18,28.8,23.9,2.4,55
2022-02-19,30.0,24.2,0.0,3
2022-02-20,31.1,24.5,0.0,3
2022-02-21,30.6,25.2,0.6,51
2022-02-22,30.7,23.8,1.0,53
2022-02-23,31.6,24.3,1.2,53
2022-02-24,31.0,23.5,1.3,53
2022-02-25,31.7,25.3,0.0,3
2022-02-26,31.7,24.7,0.0,3
2022-02-27,32.4,24.7,0.0,3
2022-02-28,30.4,22.7,23.0,65
2022-03-01,32.5,24.2,0.0,3
2022-03-02,33.5,23.2,0.0,3
2022-03-03,32.7,23.1,0.0,3
2022-03-04,32.7,23.4,0.0,3
2022-03-05,31.1,24.3,0.0,3
2022-03-06,30.7,24.8,0.4,51
2022-03-07,31.1,24.9,0.4,51
2022-03-08,30.9,24.5,3.3,61
2022-03-09,31.0,24.2,0.1,51
2022-03-10,31.2,25.1,0.0,3
2022-03-11,31.7,24.7,0.0,3
2022-03-12,31.4,25.3,0.0,2
2022-03-13,32.2,24.8,0.0,3
2022-03-14,33.1,24.9,0.0,3
2022-03-15,30.9,25.6,0.0,3
2022-03-16,30.5,24.7,4.6,61
2022-03-17,30.5,25.0,0.6,53
2022-03-18,31.3,25.9,1.2,53
2022-03-19,30.3,23.9,3.1,61
2022-03-20,29.3,24.5,3.0,61
2022-03-21,30.7,24.8,0.9,51
2022-03-22,30.7,24.9,0.5,51
2022-03-23,30.6,25.4,1.8,53
2022-03-24,29.1,24.5,1.9,55
2022-03-25,30.3,25.3,0.4,51
2022-03-26,31.1,26.1,0.8,51
2022-03-27,30.0,26.1,1.8,51
2022-03-28,31.6,25.3,3.1,55
2022-03-29,30.5,25.5,0.7,51
2022-03-30,29.7,24.3,7.1,63
2022-03-31,30.3,23.5,1.5,55
2022-04-01,30.4,25.5,1.3,53
2022-04-02,30.6,25.1,1.9,55
2022-04-03,31.0,25.2,13.1,63
2022-04-04,30.8,24.4,0.2,51
2022-04-05,30.1,25.5,4.3,63
2022-04-06,29.9,24.5,0.4,51
2022-04-07,31.0,24.4,0.1,51
2022-04-08,30.4,24.9,15.1,65
2022-04-09,29.9,23.5,19.4,63
2022-04-10,29.6,23.6,14.0,63
2022-04-11,30.1,24.7,5.3,63
2022-04-12,28.3,24.2,32.4,65
2022-04-13,28.7,24.9,25.7,63
2022-04-14,28.9,24.6,5.3,61
2022-04-15,30.0,24.3,1.4,53
2022-04-16,30.9,24.9,1.5,51
2022-04-17,30.4,24.3,9.5,63
2022-04-18,30.1,25.1,5.7,53
2022-04-19,29.1,24.5,6.5,61
2022-04-20,31.0,25.5,0.3,51
2022-04-21,31.3,26.1,0.8,53
2022-04-22,29.9,25.4,0.4,51
2022-04-23,29.6,25.3,7.9,63
2022-04-24,30.6,25.1,13.6,65
2022-04-25,31.2,26.4,6.0,63
2022-04-26,31.0,25.8,0.3,51
2022-04-27,31.4,26.5,1.1,53
2022-04-28,30.5,24.3,4.9,61
2022-04-29,30.9,24.3,10.8,63
2022-04-30,30.7,25.0,0.1,51
2022-05-01,29.8,25.5,22.1,63
2022-05-02,30.6,25.5,2.4,61
2022-05-03,31.5,26.7,1.2,51
2022-05-04,30.8,26.7,3.3,61
2022-05-05,29.2,24.3,23.8,65
2022-05-06,29.2,24.9,12.0,63
2022-05-07,30.6,25.7,6.0,61
2022-05-08,30.8,26.0,5.6,63
2022-05-09,29.4,25.3,22.0,63
2022-05-10,29.6,24.3,29.5,63
2022-05-11,28.7,23.5,15.6,63
2022-05-12,28.4,23.3,10.2,61
2022-05-13,29.2,24.4,3.3,55
2022-05-14,27.7,25.6,40.1,65
2022-05-15,27.8,25.3,48.9,63
2022-05-16,26.7,25.3,80.0,65
2022-05-17,26.6,24.7,141.0,65
2022-05-18,26.9,24.6,75.4,63
2022-05-19,26.9,24.4,45.3,63
2022-05-20,26.5,24.2,28.7,63
2022-05-21,27.2,24.5,40.7,65
2022-05-22,27.0,24.2,15.0,61
2022-05-23,28.6,23.3,19.5,65
2022-05-24,28.1,25.0,4.0,53
2022-05-25,28.9,24.0,0.7,51
2022-05-26,27.9,24.0,11.0,63
2022-05-27,28.2,24.2,8.9,61
2022-05-28,28.2,24.3,3.3,53
2022-05-29,27.9,24.9,9.0,61
2022-05-30,28.4,24.5,2.0,53
2022-05-31,29.1,23.8,7.9,63
2022-06-01,28.4,23.7,2.2,53
2022-06-02,28.4,24.5,6.8,63
2022-06-03,28.6,24.8,8.4,61
2022-06-04,28.9,24.8,3.6,55
2022-06-05,29.2,25.1,9.9,63
2022-06-06,29.0,25.2,10.7,63
2022-06-07,28.1,23.9,23.5,63
2022-06-08,28.6,24.2,16.9,63
2022-06-09,28.6,24.3,13.0,65
2022-06-10,27.4,24.7,11.2,63
2022-06-11,27.9,24.3,5.9,61
2022-06-12,27.1,23.4,20.2,63
2022-06-13,28.7,24.6,5.6,63
2022-06-14,28.7,23.8,5.8,61
2022-06-15,28.0,24.6,22.7,63
2022-06-16,28.6,23.7,13.4,63
2022-06-17,27.9,23.3,16.3,63
2022-06-18,27.2,24.0,21.0,63
2022-06-19,27.9,24.0,6.3,63
2022-06-20,28.1,24.4,15.1,63
2022-06-21,28.2,23.7,11.8,63
2022-06-22,28.3,23.9,7.3,61
2022-06-23,27.6,24.0,11.2,63
2022-06-24,27.7,24.3,13.7,63
2022-06-25,27.1,24.8,8.7,61
2022-06-26,29.0,24.0,5.4,61
2022-06-27,27.8,24.1,7.5,63
2022-06-28,27.1,23.8,11.0,63
2022-06-29,27.7,24.2,5.7,55
2022-06-30,27.2,24.3,30.0,65
2022-07-01,27.6,24.7,17.4,63
2022-07-02,28.0,24.5,11.4,63
2022-07-03,27.2,24.5,34.6,63
2022-07-04,27.4,23.5,12.3,63
2022-07-05,26.4,23.6,18.5,63
2022-07-06,27.1,23.3,8.2,63
2022-07-07,25.1,23.4,34.2,63
2022-07-08,27.4,23.7,6.5,61
2022-07-09,26.5,23.8,16.0,61
2022-07-10,27.5,23.9,7.1,61
2022-07-11,26.3,23.7,12.0,63
2022-07-12,26.4,23.9,7.7,55
2022-07-13,26.8,23.7,19.9,63
2022-07-14,27.6,24.3,21.8,65
2022-07-15,27.9,24.1,9.8,63
2022-07-16,27.3,23.8,7.9,55
2022-07-17,26.8,24.5,7.6,63
2022-07-18,27.8,24.7,10.5,63
2022-07-19,27.5,24.3,6.1,61
2022-07-20,27.7,24.8,14.7,63
2022-07-21,28.1,25.1,3.2,53
2022-07-22,26.6,25.0,9.6,61
2022-07-23,26.8,24.1,9.3,63
2022-07-24,27.5,23.1,4.5,61
2022-07-25,27.9,24.7,0.6,51
2022-07-26,28.1,24.3,3.7,55
2022-07-27,27.3,24.6,1.9,53
2022-07-28,27.4,24.4,2.5,53
2022-07-29,29.2,25.2,5.2,63
2022-07-30,28.1,24.7,9.0,63
2022-07-31,28.1,24.4,20.3,63
2022-08-01,26.1,24.1,94.5,65
2022-08-02,26.0,24.6,36.1,63
2022-08-03,26.1,24.0,51.9,63
2022-08-04,25.5,24.3,46.8,63
2022-08-05,26.1,24.4,27.8,65
2022-08-06,26.3,22.7,12.2,61
2022-08-07,27.1,24.0,14.9,61
2022-08-08,27.2,24.4,12.7,63
2022-08-09,28.1,24.9,4.5,53
2022-08-10,28.0,25.4,1.5,51
2022-08-11,28.4,24.0,3.1,53
2022-08-12,28.5,24.3,2.1,53
2022-08-13,28.0,24.5,1.3,53
2022-08-14,28.3,24.6,1.1,51
2022-08-15,28.5,24.9,0.3,51
2022-08-16,28.4,24.9,0.0,3
2022-08-17,28.1,25.3,0.8,51
2022-08-18,28.2,25.3,4.8,61
2022-08-19,27.7,24.5,7.1,63
2022-08-20,28.1,25.1,2.3,53
2022-08-21,26.9,24.5,20.1,63
2022-08-22,25.8,23.8,32.5,63
2022-08-23,25.8,23.2,33.4,63
2022-08-24,25.0,23.6,17.5,61
2022-08-25,26.5,24.0,8.2,61
2022-08-26,27.2,24.4,12.6,61
2022-08-27,25.5,24.0,17.5,63
2022-08-28,27.4,24.3,6.4,53
2022-08-29,27.1,23.8,21.2,63
2022-08-30,27.4,24.1,6.1,63
2022-08-31,26.8,23.9,6.5,61
2022-09-01,27.1,24.3,8.3,63
2022-09-02,27.7,23.0,8.0,63
2022-09-03,27.3,24.3,4.5,53
2022-09-04,27.8,24.8,2.8,53
2022-09-05,27.9,23.7,26.4,63
2022-09-06,27.1,23.8,19.2,63
2022-09-07,26.4,24.0,10.0,55
2022-09-08,26.7,24.3,11.8,63
2022-09-09,27.2,24.0,12.0,61
2022-09-10,26.4,24.1,21.8,63
2022-09-11,27.7,24.5,7.4,61
2022-09-12,26.8,24.5,10.0,61
2022-09-13,27.4,23.8,2.4,51
2022-09-14,27.8,24.6,3.2,53
2022-09-15,28.0,24.5,2.5,53
2022-09-16,27.8,24.5,1.6,51
2022-09-17,27.7,24.5,3.3,53
2022-09-18,27.8,24.3,3.1,53
2022-09-19,27.4,24.3,2.3,51
2022-09-20,28.1,24.8,3.5,53
2022-09-21,27.7,24.1,1.7,53
2022-09-22,27.5,23.4,0.5,51
2022-09-23,27.8,23.6,0.5,51
2022-09-24,27.9,24.3,1.3,51
2022-09-25,28.5,24.9,2.4,53
2022-09-26,29.1,23.7,6.2,61
2022-09-27,28.1,25.1,1.0,51
2022-09-28,28.2,24.2,0.8,51
2022-09-29,28.0,24.5,2.6,53
2022-09-30,27.6,24.3,2.6,53
2022-10-01,27.4,23.0,2.6,53
2022-10-02,28.0,23.6,16.4,63
2022-10-03,27.6,23.4,11.8,63
2022-10-04,28.3,23.1,9.3,63
2022-10-05,27.5,23.6,10.9,63
2022-10-06,26.7,23.6,4.0,55
2022-10-07,26.9,23.7,3.3,55
2022-10-08,27.9,23.3,0.7,51
2022-10-09,28.0,23.9,0.6,51
2022-10-10,28.4,24.5,0.1,51
2022-10-11,27.9,23.9,0.0,3
2022-10-12,28.9,24.3,1.3,53
2022-10-13,28.6,23.9,4.0,61
2022-10-14,28.1,23.3,5.8,61
2022-10-15,28.2,24.1,3.0,55
2022-10-16,28.4,23.5,5.2,61
2022-10-17,27.9,24.1,9.4,63
2022-10-18,26.1,23.7,14.6,61
2022-10-19,27.3,23.6,20.0,63
2022-10-20,27.3,22.9,2.6,53
2022-10-21,26.7,23.6,8.9,63
2022-10-22,28.3,23.5,0.2,51
2022-10-23,28.1,23.3,6.3,63
2022-10-24,28.1,24.1,3.5,61
2022-10-25,28.6,23.8,0.5,51
2022-10-26,28.5,22.8,0.5,53
2022-10-27,28.8,23.8,0.9,53
2022-10-28,29.0,23.8,0.6,51
2022-10-29,28.3,23.7,2.7,61
2022-10-30,27.7,24.9,3.9,61
2022-10-31,28.4,24.1,11.2,63
2022-11-01,26.8,24.2,7.5,63
2022-11-02,27.5,23.3,14.6,65
2022-11-03,28.6,23.1,0.5,51
2022-11-04,28.9,23.8,5.5,63
2022-11-05,28.5,23.9,8.2,63
2022-11-06,27.9,23.6,13.0,63
2022-11-07,28.6,23.2,2.1,61
2022-11-08,29.1,24.4,9.3,63
2022-11-09,28.5,24.5,0.2,51
2022-11-10,28.8,23.8,2.3,61
2022-11-11,28.2,23.5,0.9,51
2022-11-12,27.2,23.1,14.5,63
2022-11-13,29.3,23.7,9.9,63
2022-11-14,28.4,23.4,11.3,63
2022-11-15,28.6,23.3,3.8,61
2022-11-16,28.7,23.6,2.1,53
2022-11-17,28.2,23.1,8.6,63
2022-11-18,27.7,22.7,2.4,61
2022-11-19,28.3,23.0,0.1,51
2022-11-20,28.4,23.2,2.1,61
2022-11-21,28.2,22.7,1.2,53
2022-11-22,28.4,23.5,0.8,51
2022-11-23,28.7,23.8,0.9,51
2022-11-24,28.9,23.4,0.0,3
2022-11-25,29.4,23.1,0.0,3
2022-11-26,28.4,24.3,0.4,51
2022-11-27,27.6,23.9,3.7,53
2022-11-28,28.0,23.4,2.9,61
2022-11-29,28.1,23.3,3.4,53
2022-11-30,28.2,24.5,1.2,51
2022-12-01,29.2,23.4,0.4,51
2022-12-02,29.0,24.3,4.4,63
2022-12-03,28.7,23.9,2.3,61
2022-12-04,28.5,24.2,2.9,61
2022-12-05,29.4,23.8,0.0,3
2022-12-06,28.5,23.8,0.7,51
2022-12-07,28.2,24.0,0.6,51
2022-12-08,28.6,23.6,0.2,51
2022-12-09,29.3,23.2,0.5,51
2022-12-10,28.9,22.9,7.6,63
2022-12-11,25.6,22.9,52.3,63
2022-12-12,26.7,23.1,12.7,61
2022-12-13,29.2,23.0,0.0,3
2022-12-14,29.5,23.6,9.1,63
2022-12-15,28.1,22.2,0.0,3
2022-12-16,28.8,21.7,0.0,3
2022-12-17,29.5,22.8,0.0,3
2022-12-18,29.1,22.7,0.0,3
2022-12-19,29.1,23.8,0.0,3
2022-12-20,29.2,24.1,0.0,3
2022-12-21,30.2,24.4,0.0,3
2022-12-22,29.0,23.0,0.0,3
2022-12-23,28.8,23.2,0.0,3
2022-12-24,29.0,23.3,0.0,3
2022-12-25,30.2,23.2,3.5,61
2022-12-26,29.8,24.1,0.3,51
2022-12-27,28.6,25.3,1.5,51
2022-12-28,30.0,24.6,0.5,51
2022-12-29,29.0,24.1,0.0,3
2022-12-30,29.4,24.0,0.0,3
2022-12-31,29.2,22.7,0.0,2
2023-01-01,30.0,22.1,0.0,3
2023-01-02,29.1,22.5,0.0,3
2023-01-03,28.9,21.6,0.0,2
2023-01-04,29.3,23.0,0.0,2
2023-01-05,29.3,22.8,0.0,0
2023-01-06,30.1,22.8,0.0,3
2023-01-07,30.1,23.5,0.0,2
2023-01-08,30.4,23.9,0.0,1
2023-01-09,31.0,23.2,0.0,2
2023-01-10,29.4,22.3,0.0,3
2023-01-11,28.7,22.0,0.0,3
2023-01-12,29.3,21.6,0.0,3
2023-01-13,28.7,21.5,0.0,3
2023-01-14,29.6,21.5,0.0,3
2023-01-15,29.4,22.7,0.0,3
2023-01-16,29.9,22.5,0.0,3
2023-01-17,29.2,23.3,0.1,51
2023-01-18,31.0,22.4,0.0,3
2023-01-19,29.6,23.1,0.0,3
2023-01-20,29.7,22.6,0.0,3
2023-01-21,30.6,22.1,0.0,3
2023-01-22,29.4,22.4,0.0,3
2023-01-23,30.6,23.3,0.0,3
2023-01-24,30.3,23.6,13.9,63
2023-01-25,28.2,22.4,0.6,51
2023-01-26,28.9,22.9,0.0,3
2023-01-27,28.2,23.3,0.8,51
2023-01-28,29.2,22.8,0.0,3
2023-01-29,28.5,21.9,0.0,3
2023-01-30,29.2,22.7,0.3,51
2023-01-31,29.7,23.5,6.2,63
2023-02-01,29.5,22.9,0.0,3
2023-02-02,29.8,24.0,0.8,51
2023-02-03,28.4,22.5,1.6,53
2023-02-04,29.2,23.5,0.0,3
2023-02-05,29.2,23.8,0.0,3
2023-02-06,29.0,22.7,0.0,3
2023-02-07,29.6,22.9,0.0,3
2023-02-08,30.8,23.5,0.0,3
2023-02-09,29.4,23.8,0.2,51
2023-02-10,30.9,23.8,0.0,3
2023-02-11,29.5,22.6,0.0,3
2023-02-12,29.8,22.8,0.0,3
2023-02-13,30.3,22.2,0.0,2
2023-02-14,29.7,22.6,0.0,0
2023-02-15,30.9,22.8,0.0,0
2023-02-16,30.3,22.8,0.0,1
2023-02-17,30.6,22.9,0.0,3
2023-02-18,30.0,23.1,0.0,2
2023-02-19,31.3,22.8,0.0,3
2023-02-20,30.5,23.7,0.0,0
2023-02-21,30.8,24.3,0.0,3
2023-02-22,30.8,24.5,0.5,53
2023-02-23,29.7,24.0,0.0,1
2023-02-24,30.4,22.8,0.0,0
2023-02-25,31.6,23.8,0.0,0
2023-02-26,32.6,23.6,0.0,3
2023-02-27,31.6,22.8,0.0,0
2023-02-28,30.6,21.5,0.0,1
2023-03-01,31.9,24.5,0.0,3
2023-03-02,31.7,24.6,0.0,3
2023-03-03,33.0,23.6,0.0,3
2023-03-04,31.6,22.8,0.0,1
2023-03-05,32.2,24.6,0.0,3
2023-03-06,31.8,25.4,0.0,3
2023-03-07,31.9,24.6,0.0,3
2023-03-08,31.8,24.7,0.0,2
2023-03-09,31.9,24.2,0.5,51
2023-03-10,33.1,25.1,0.1,51
2023-03-11,31.0,25.3,0.5,51
2023-03-12,32.0,25.1,0.0,0
2023-03-13,31.7,25.4,0.0,1
2023-03-14,32.3,26.3,0.0,3
2023-03-15,31.0,24.4,2.2,61
2023-03-16,30.9,24.5,0.8,51
2023-03-17,31.5,24.3,1.4,53
2023-03-18,30.0,23.8,0.7,51
2023-03-19,29.4,23.5,3.6,55
2023-03-20,30.3,24.7,4.6,61
2023-03-21,31.5,24.5,0.3,51
2023-03-22,30.8,24.8,0.0,3
2023-03-23,31.3,25.0,0.0,3
2023-03-24,31.6,25.6,1.3,55
2023-03-25,31.8,25.2,0.0,3
2023-03-26,31.0,25.4,1.6,61
2023-03-27,31.4,24.6,0.0,3
2023-03-28,31.6,26.3,0.0,3
2023-03-29,30.6,25.6,4.0,63
2023-03-30,31.0,24.3,8.3,63
2023-03-31,31.1,24.7,0.1,51
2023-04-01,31.4,25.4,0.3,51
2023-04-02,30.5,24.0,2.5,55
2023-04-03,31.1,25.8,1.1,53
2023-04-04,30.6,24.5,12.8,65
2023-04-05,30.5,24.8,2.3,53
2023-04-06,30.7,24.8,0.2,51
2023-04-07,30.2,24.8,2.7,61
2023-04-08,30.8,25.0,0.0,3
2023-04-09,30.8,25.5,3.8,61
2023-04-10,31.2,24.9,0.0,1
2023-04-11,31.2,26.0,0.3,51
2023-04-12,31.6,25.9,0.2,51
2023-04-13,31.8,26.0,0.0,1
2023-04-14,31.7,26.2,0.1,51
2023-04-15,32.3,26.5,0.2,51
2023-04-16,32.2,25.9,1.0,53
2023-04-17,32.0,26.1,0.1,51
2023-04-18,32.1,26.0,2.2,61
2023-04-19,32.1,26.5,1.8,61
2023-04-20,31.5,25.4,4.3,61
2023-04-21,31.1,26.2,3.9,55
2023-04-22,30.9,25.1,9.7,63
2023-04-23,31.9,25.2,1.0,53
2023-04-24,31.9,27.4,7.8,63
2023-04-25,29.5,25.2,14.5,63
2023-04-26,30.5,25.3,11.6,63
2023-04-27,31.4,25.2,3.4,55
2023-04-28,30.2,25.5,10.3,63
2023-04-29,29.7,24.6,16.9,63
2023-04-30,30.4,25.0,18.4,63
2023-05-01,29.4,24.1,26.6,63
2023-05-02,29.7,24.6,14.5,63
2023-05-03,29.4,24.2,6.1,61
2023-05-04,30.9,25.9,0.3,51
2023-05-05,29.9,25.8,2.0,55
2023-05-06,30.7,26.3,6.0,63
2023-05-07,29.7,24.5,2.7,53
2023-05-08,30.9,26.2,1.1,51
2023-05-09,30.7,25.3,20.2,63
2023-05-10,30.6,25.2,8.1,63
2023-05-11,29.2,24.1,9.4,63
2023-05-12,30.6,25.0,11.6,63
2023-05-13,30.5,26.5,1.1,51
2023-05-14,31.2,26.3,8.1,63
2023-05-15,30.4,26.2,3.3,53
2023-05-16,31.6,26.7,0.7,51
2023-05-17,31.5,26.9,2.2,55
2023-05-18,31.8,27.2,6.2,63
2023-05-19,29.5,26.7,7.1,63
2023-05-20,30.0,26.2,2.2,53
2023-05-21,29.9,25.3,4.5,55
2023-05-22,30.6,25.6,2.5,61
2023-05-23,30.6,25.7,3.4,61
2023-05-24,30.2,25.4,3.0,61
2023-05-25,30.3,25.5,3.5,53
2023-05-26,29.6,25.7,4.7,61
2023-05-27,30.3,25.8,1.5,53
2023-05-28,31.3,25.0,19.1,65
2023-05-29,31.3,26.7,3.7,55
2023-05-30,30.9,26.4,2.6,61
2023-05-31,30.0,26.0,3.2,55
2023-06-01,29.2,25.2,9.1,63
2023-06-02,30.4,25.8,1.0,51
2023-06-03,30.3,25.2,13.5,63
2023-06-04,30.3,24.9,12.6,63
2023-06-05,29.9,25.7,11.3,63
2023-06-06,30.7,24.4,6.1,61
2023-06-07,28.4,24.3,22.1,65
2023-06-08,28.8,25.5,5.4,61
2023-06-09,29.1,25.0,16.3,63
2023-06-10,29.4,24.0,14.6,63
2023-06-11,30.2,25.3,15.6,65
2023-06-12,27.1,24.9,28.0,63
2023-06-13,28.5,25.1,17.7,63
2023-06-14,28.8,25.0,6.0,61
2023-06-15,29.8,25.9,1.0,51
2023-06-16,30.3,25.9,2.4,51
2023-06-17,28.8,25.0,4.0,53
2023-06-18,29.2,24.9,11.1,63
2023-06-19,28.6,24.5,6.1,61
2023-06-20,28.0,24.7,4.8,61
2023-06-21,29.4,25.0,5.7,61
2023-06-22,29.0,24.7,4.5,61
2023-06-23,28.1,24.5,4.0,61
2023-06-24,29.2,24.1,1.7,51
2023-06-25,28.2,24.7,14.7,63
2023-06-26,28.5,24.9,16.9,63
2023-06-27,26.6,24.2,43.3,63
2023-06-28,29.4,24.0,12.8,63
2023-06-29,27.6,24.3,13.9,61
2023-06-30,28.4,24.6,3.7,53
2023-07-01,29.4,25.0,4.4,53
2023-07-02,28.2,24.4,18.8,63
2023-07-03,27.3,23.7,46.4,63
2023-07-04,26.8,24.1,66.9,63
2023-07-05,25.6,24.5,75.0,63
2023-07-06,25.8,24.2,62.0,63
2023-07-07,26.7,24.2,23.9,63
2023-07-08,26.5,23.8,47.5,63
2023-07-09,28.8,23.9,2.2,55
2023-07-10,27.7,24.6,3.4,53
2023-07-11,27.4,23.9,5.8,63
2023-07-12,28.3,24.3,3.6,55
2023-07-13,27.6,24.2,25.7,63
2023-07-14,27.5,24.2,10.4,61
2023-07-15,28.2,24.9,2.6,53
2023-07-16,28.1,25.3,8.9,63
2023-07-17,27.7,24.8,4.5,55
2023-07-18,28.5,24.0,12.7,61
2023-07-19,28.6,24.3,15.3,63
2023-07-20,29.5,24.0,8.6,61
2023-07-21,29.4,25.3,5.5,55
2023-07-22,28.4,24.3,12.3,61
2023-07-23,26.4,24.0,20.8,63
2023-07-24,26.8,23.8,16.9,63
2023-07-25,27.0,23.4,1.8,53
2023-07-26,27.6,23.4,10.1,63
2023-07-27,28.7,23.8,7.1,63
2023-07-28,28.4,24.4,1.2,51
2023-07-29,28.9,25.1,0.6,51
2023-07-30,28.5,25.1,1.1,51
2023-07-31,28.4,25.1,1.3,51
2023-08-01,28.8,24.7,2.6,53
2023-08-02,28.6,25.2,1.6,51
2023-08-03,29.1,25.4,3.7,53
2023-08-04,28.2,24.2,4.1,61
2023-08-05,29.8,24.3,2.9,53
2023-08-06,28.5,24.5,3.1,53
2023-08-07,28.9,25.0,3.6,53
2023-08-08,28.2,24.3,2.6,55
2023-08-09,29.1,24.5,2.1,53
2023-08-10,28.9,25.1,4.1,53
2023-08-11,29.1,25.1,4.6,61
2023-08-12,28.5,24.0,4.0,55
2023-08-13,28.6,25.3,2.2,51
2023-08-14,28.6,24.6,3.1,51
2023-08-15,28.9,24.3,1.7,51
2023-08-16,29.0,24.1,0.1,51
2023-08-17,28.7,24.3,2.8,55
2023-08-18,28.6,24.4,5.7,53
2023-08-19,28.2,24.1,2.5,53
2023-08-20,29.0,24.6,1.4,51
2023-08-21,29.1,25.0,1.1,51
2023-08-22,29.8,25.3,1.3,51
2023-08-23,29.4,25.6,1.2,53
2023-08-24,29.7,24.5,2.6,55
2023-08-25,29.7,24.5,0.9,53
2023-08-26,29.2,24.8,1.7,51
2023-08-27,29.3,25.2,2.0,51
2023-08-28,29.7,24.7,19.6,65
2023-08-29,29.3,23.6,18.2,63
2023-08-30,29.1,24.2,7.5,61
2023-08-31,29.4,24.6,12.1,65
2023-09-01,29.6,24.1,9.3,63
2023-09-02,28.9,24.9,11.1,63
2023-09-03,27.0,24.2,20.7,63
2023-09-04,27.3,24.3,25.3,63
2023-09-05,26.6,24.2,27.8,63
2023-09-06,26.0,24.0,28.1,63
2023-09-07,25.8,24.2,34.4,63
2023-09-08,26.3,23.6,36.1,63
2023-09-09,28.4,24.2,27.5,63
2023-09-10,27.2,24.1,52.2,65
2023-09-11,28.2,24.2,34.5,63
2023-09-12,29.0,23.6,6.9,61
2023-09-13,27.7,24.3,8.1,61
2023-09-14,28.4,24.2,10.5,61
2023-09-15,26.5,24.3,26.7,63
2023-09-16,28.7,24.1,24.2,63
2023-09-17,28.5,23.9,12.6,63
2023-09-18,25.7,23.7,34.0,63
2023-09-19,28.0,23.5,40.6,65
2023-09-20,28.4,24.1,10.0,63
2023-09-21,28.7,24.0,13.2,63
2023-09-22,28.2,23.9,29.7,65
2023-09-23,28.5,23.9,22.4,63
2023-09-24,28.6,23.6,10.2,63
2023-09-25,28.5,24.0,20.8,63
2023-09-26,28.7,24.6,8.9,63
2023-09-27,28.7,24.2,4.7,53
2023-09-28,26.6,24.0,26.9,63
2023-09-29,26.3,23.7,32.9,63
2023-09-30,26.8,23.4,43.6,65
2023-10-01,26.8,24.5,35.9,63
2023-10-02,26.9,23.8,14.3,63
2023-10-03,29.1,24.0,3.2,53
2023-10-04,29.3,24.1,4.4,55
2023-10-05,29.3,24.0,0.5,51
2023-10-06,30.1,24.9,1.2,51
2023-10-07,29.8,24.8,0.0,3
2023-10-08,29.8,24.6,0.2,51
2023-10-09,30.8,24.8,0.0,3
2023-10-10,30.6,25.1,4.2,61
2023-10-11,29.0,24.1,28.9,63
2023-10-12,28.3,23.9,19.6,63
2023-10-13,29.5,23.7,5.5,61
2023-10-14,29.1,23.9,46.4,65
2023-10-15,28.4,23.5,19.2,63
2023-10-16,29.7,24.3,3.4,55
2023-10-17,29.9,23.8,32.2,65
2023-10-18,28.8,23.7,22.7,63
2023-10-19,29.1,24.1,6.7,61
2023-10-20,29.0,24.1,1.9,53
2023-10-21,29.4,24.1,3.6,61
2023-10-22,29.2,23.8,13.9,63
2023-10-23,28.5,23.4,19.9,63
2023-10-24,28.4,23.1,5.4,63
2023-10-25,29.2,23.8,1.4,51
2023-10-26,29.9,24.8,0.7,51
2023-10-27,29.1,23.9,3.5,61
2023-10-28,29.3,23.6,15.5,65
2023-10-29,29.9,24.2,28.1,65
